,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,date2,time,dragon_control,baron_control
36994,ESPORTSTMNT02/1384018,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1384018?gameHash=9e6e5be5e6031680,LCK,2020,Summer,0,2020-06-25 12:19:36,2,10.12,100,Blue,team,,DAMWON Gaming,,Azir,Sett,Kalista,Nautilus,Ornn,2018,1,18,10,41,18,10,2.0,0.0,0.0,0.0,0.0,,,,0.5352,0.8325,0.0,3.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,70193,2087.0069,,2418.5828,1939.891,160,4.7572,65,1.9326,49,347.0,10.3171,64145,42183,1254.2022,,59800.0,0.146061,,897.0,226,122,37,33.3895,15665.0,19427.0,364.0,15231.0,18819.0,333.0,434.0,608.0,31.0,25059.0,30526.0,536.0,24228.0,29207.0,502.0,831.0,1319.0,34.0,2020-06-25,12:19:36,0.6,0.5
37019,ESPORTSTMNT02/1384046,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1384046?gameHash=0f8408439acfe4f6,LCK,2020,Summer,0,2020-06-25 13:18:27,3,10.12,200,Red,team,,DAMWON Gaming,,Varus,Ezreal,Karma,Rek'Sai,Azir,1708,0,6,11,12,6,11,0.0,0.0,0.0,0.0,1.0,,,,0.2108,0.5972,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,8.0,1.0,1.0,0.0,1.0,50339,1768.3489,,1897.096,1227.26,88,3.0913,45,1.5808,39,199.0,6.9906,44955,26155,918.7939,,43825.0,-0.0740497,,699.0,185,121,27,31.0539,15441.0,16579.0,274.0,13510.0,16024.0,282.0,1931.0,555.0,-8.0,24035.0,28041.0,474.0,21700.0,27206.0,480.0,2335.0,835.0,-6.0,2020-06-25,13:18:27,0.0,0.0
37486,6243-8084,complete,https://lpl.qq.com/es/stats.shtml?bmid=6243,LPL,2020,Summer,0,2020-06-26 11:15:00,1,10.12,100,Blue,team,,Top Esports,,Sett,Kalista,Ziggs,Nautilus,Wukong,1863,0,15,21,34,15,21,2.0,0.0,0.0,0.0,0.0,,,,0.4831,1.1594,1.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,1.0,71207,2293.3011,,3094.8792,2579.2593,94,3.0274,33,1.0628,40,215.0,6.9243,54849,34468,1110.0805,,54235.0,0.0365555,,,225,146,25,,15256.0,18399.0,343.0,15743.0,18951.0,279.0,-487.0,-552.0,64.0,25223.0,29344.0,516.0,24888.0,29411.0,430.0,335.0,-67.0,86.0,2020-06-26,11:15:00,0.4,1.0
37535,6243-8088,complete,https://lpl.qq.com/es/stats.shtml?bmid=6243,LPL,2020,Summer,0,2020-06-26 12:08:00,2,10.12,200,Red,team,,Top Esports,,Varus,Ziggs,Lee Sin,Thresh,Twisted Fate,1885,1,16,9,50,16,9,1.0,1.0,0.0,0.0,0.0,,,,0.5093,0.7958,1.0,5.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,4.0,0.0,1.0,3.0,0.0,59861,1905.3899,,2501.3475,2388.4138,102,3.2467,69,2.1963,51,282.0,8.9761,60404,39799,1266.8117,,53175.0,0.0917539,,,202,134,15,,17866.0,18457.0,340.0,16291.0,16632.0,286.0,1575.0,1825.0,54.0,27904.0,28754.0,515.0,26560.0,27431.0,469.0,1344.0,1323.0,46.0,2020-06-26,12:08:00,1.0,1.0
37582,6243-8091,complete,https://lpl.qq.com/es/stats.shtml?bmid=6243,LPL,2020,Summer,0,2020-06-26 12:59:00,3,10.12,100,Blue,team,,Top Esports,,Ziggs,Sett,Kalista,Galio,Twisted Fate,1869,1,11,8,37,11,8,2.0,0.0,0.0,0.0,0.0,,,,0.3531,0.61,1.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,,0.0,0.0,0.0,7.0,3.0,1.0,1.0,1.0,0.0,43094,1383.435,,2007.2552,1690.8186,105,3.3708,55,1.7657,47,249.0,7.9936,53116,32674,1048.9246,,48675.0,0.05759580000000001,,,231,141,21,,14931.0,17502.0,319.0,16677.0,18568.0,311.0,-1746.0,-1066.0,8.0,23629.0,27607.0,502.0,23677.0,28363.0,489.0,-48.0,-756.0,13.0,2020-06-26,12:59:00,0.75,0.0
37702,ESPORTSTMNT05/1520564,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1520564?gameHash=c395fc0fcb3efc7c,LEC,2020,Summer,0,2020-06-26 17:16:40,1,10.12,100,Blue,team,,G2 Esports,,Trundle,Sett,Ezreal,Volibear,Ornn,1867,0,5,11,7,5,11,0.0,0.0,0.0,0.0,1.0,,,,0.1607,0.5142,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,37315,1199.1966,,2241.8532,1886.4167,118,3.7922,46,1.4783,54,240.0,7.7129,50808,30387,976.5506,,48360.0,-0.134979,,836.0,220,165,4,33.9368,14804.0,18223.0,342.0,15514.0,18553.0,360.0,-710.0,-330.0,-18.0,24692.0,28761.0,523.0,24813.0,28726.0,551.0,-121.0,35.0,-28.0,2020-06-26,17:16:40,0.2,0.0
38002,6244-8101,complete,https://lpl.qq.com/es/stats.shtml?bmid=6244,LPL,2020,Summer,0,2020-06-27 09:15:00,1,10.12,100,Blue,team,,Suning,,Kalista,Nidalee,Ezreal,Ornn,Cassiopeia,1690,1,11,3,28,11,3,1.0,1.0,0.0,0.0,1.0,,,,0.3905,0.497,1.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,2.0,1.0,1.0,3.0,0.0,41991,1490.8047,,1962.1775,1606.6154,88,3.1243,34,1.2071,29,213.0,7.5621,52834,34218,1214.8402,,45100.0,0.0511654,,,203,106,45,,15959.0,17806.0,311.0,14319.0,16515.0,274.0,1640.0,1291.0,37.0,25533.0,28531.0,502.0,23839.0,27138.0,472.0,1694.0,1393.0,30.0,2020-06-27,09:15:00,0.75,1.0
38051,6244-8104,complete,https://lpl.qq.com/es/stats.shtml?bmid=6244,LPL,2020,Summer,0,2020-06-27 10:03:00,2,10.12,200,Red,team,,Suning,,Varus,Kalista,Nidalee,Ornn,Leona,1797,0,4,16,10,4,16,0.0,0.0,0.0,0.0,0.0,,,,0.1336,0.6678,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,9.0,0.0,1.0,0.0,1.0,36543,1220.1336,,2383.6394,1454.3573,101,3.3723,38,1.2688,38,201.0,6.7112,48197,28490,951.2521,,46433.0,-0.121091,,,172,134,11,,15057.0,17558.0,326.0,16040.0,17785.0,296.0,-983.0,-227.0,30.0,24356.0,28308.0,528.0,27055.0,29383.0,489.0,-2699.0,-1075.0,39.0,2020-06-27,10:03:00,0.0,0.0
38086,ESPORTSTMNT02/1384863,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1384863?gameHash=e4a8ce971e4158eb,LCK,2020,Summer,0,2020-06-27 10:35:52,1,10.12,100,Blue,team,,DAMWON Gaming,,Kalista,Karma,Twisted Fate,Nautilus,Azir,1395,1,13,5,32,13,5,2.0,0.0,0.0,0.0,0.0,,,,0.5591,0.7742,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,1.0,1.0,0.0,48028,2065.7204,,2721.1613,1714.1505,89,3.828,29,1.2473,33,204.0,8.7742,46074,30467,1310.4086,,41655.0,0.259867,,666.0,210,112,36,37.6774,16104.0,19598.0,372.0,14143.0,17755.0,311.0,1961.0,1843.0,61.0,25032.0,30233.0,558.0,22091.0,28216.0,478.0,2941.0,2017.0,80.0,2020-06-27,10:35:52,0.6666666666666666,0.0
38134,6244-8106,complete,https://lpl.qq.com/es/stats.shtml?bmid=6244,LPL,2020,Summer,0,2020-06-27 10:53:00,3,10.12,100,Blue,team,,Suning,,Kalista,Nidalee,Ezreal,Lee Sin,Jarvan IV,1504,1,19,4,58,19,4,2.0,1.0,0.0,0.0,0.0,,,,0.758,0.9176,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,3.0,0.0,1.0,1.0,0.0,45480,1814.3617,,3183.7101,2434.508,78,3.1117,26,1.0372,30,162.0,6.4628,50086,33367,1331.1303,,45050.0,0.165865,,,171,82,34,,15480.0,17497.0,307.0,15536.0,17236.0,307.0,-56.0,261.0,0.0,26617.0,28859.0,491.0,23875.0,27647.0,507.0,2742.0,1212.0,-16.0,2020-06-27,10:53:00,0.5,1.0
38171,ESPORTSTMNT02/1384878,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1384878?gameHash=39f53842d5c3b2c0,LCK,2020,Summer,0,2020-06-27 11:31:21,2,10.12,200,Red,team,,DAMWON Gaming,,Varus,Karma,Ezreal,Rumble,Azir,1298,1,23,5,57,23,5,4.0,3.0,1.0,1.0,1.0,,,,1.0632,1.2943,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,49597,2292.6194,,3310.1233,2478.8136,62,2.8659,15,0.6934,24,127.0,5.8706,46603,31985,1478.5054,,38950.0,0.24431,,491.0,167,88,25,30.416,16867.0,17826.0,279.0,13625.0,15896.0,261.0,3242.0,1930.0,18.0,27855.0,29652.0,472.0,21810.0,26914.0,446.0,6045.0,2738.0,26.0,2020-06-27,11:31:21,1.0,1.0
38434,ESPORTSTMNT05/1520634,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1520634?gameHash=6a816e56217d53da,LEC,2020,Summer,0,2020-06-27 18:12:16,1,10.12,100,Blue,team,,G2 Esports,,Thresh,Ezreal,Orianna,Olaf,Volibear,1505,1,24,6,59,24,6,2.0,2.0,1.0,0.0,0.0,,,,0.9568,1.196,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,66526,2652.1993,,2934.6977,2675.5216,83,3.309,30,1.196,36,188.0,7.495,50715,33986,1354.9236,,45825.0,0.232371,,653.0,162,107,5,32.4917,16496.0,18424.0,316.0,15225.0,18460.0,307.0,1271.0,-36.0,9.0,26362.0,30049.0,485.0,22404.0,27254.0,467.0,3958.0,2795.0,18.0,2020-06-27,18:12:16,1.0,0.0
39731,ESPORTSTMNT02/1385861,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385861?gameHash=6504c58669148474,LCK,2020,Summer,0,2020-07-01 06:34:46,1,10.12,200,Red,team,,DAMWON Gaming,,Varus,Twisted Fate,Sett,Azir,LeBlanc,2126,1,11,10,28,11,10,1.0,0.0,0.0,0.0,0.0,,,,0.3104,0.5927,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,1.0,1.0,0.0,60592,1710.0282,,3110.7714,2682.8128,154,4.3462,87,2.4553,45,365.0,10.301,62893,39830,1124.0828,,57608.0,0.033588400000000004,,986.0,237,172,12,34.5155,15504.0,19760.0,359.0,15341.0,18811.0,358.0,163.0,949.0,1.0,23863.0,31468.0,573.0,24151.0,30081.0,565.0,-288.0,1387.0,8.0,2020-07-01,06:34:46,0.4,1.0
39802,ESPORTSTMNT02/1385882,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385882?gameHash=456fe645fe60cef9,LCK,2020,Summer,0,2020-07-01 08:47:25,2,10.12,100,Blue,team,,DAMWON Gaming,,Twisted Fate,Kalista,Sett,Bard,Ornn,2952,1,12,8,24,12,8,1.0,0.0,0.0,0.0,0.0,,,,0.2439,0.4065,1.0,4.0,4.0,3.0,4.0,0.0,0.0,2.0,1.0,,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,3.0,1.0,1.0,1.0,0.0,91556,1860.8943,,2340.4268,1934.3902,202,4.1057,102,2.0732,68,465.0,9.4512,86245,54757,1112.9472,,79975.0,0.0449649,,1267.0,368,209,46,33.2317,14527.0,17003.0,304.0,15631.0,17014.0,302.0,-1104.0,-11.0,2.0,23356.0,27226.0,492.0,23866.0,27958.0,517.0,-510.0,-732.0,-25.0,2020-07-01,08:47:25,0.5,1.0
39922,6253-8167,complete,https://lpl.qq.com/es/stats.shtml?bmid=6253,LPL,2020,Summer,0,2020-07-01 11:58:00,1,10.12,100,Blue,team,,Suning,,Ornn,Nidalee,Kalista,Jarvan IV,Olaf,1933,1,21,12,47,21,12,2.0,2.0,0.0,0.0,0.0,,,,0.6518,1.0243,1.0,4.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,2.0,1.0,1.0,1.0,0.0,78378,2432.8401,,2829.7465,3531.8365,95,2.9488,41,1.2726,37,239.0,7.4185,64194,43099,1337.7858,,56625.0,0.0802145,,,250,121,49,,15895.0,18314.0,332.0,15375.0,17600.0,285.0,520.0,714.0,47.0,26467.0,29079.0,521.0,24976.0,28755.0,470.0,1491.0,324.0,51.0,2020-07-01,11:58:00,0.8,1.0
39935,6253-8168,complete,https://lpl.qq.com/es/stats.shtml?bmid=6253,LPL,2020,Summer,0,2020-07-01 12:48:00,2,10.12,200,Red,team,,Suning,,Varus,Nidalee,Ornn,LeBlanc,Wukong,1868,1,9,7,23,9,7,1.0,0.0,0.0,0.0,1.0,,,,0.2891,0.5139,1.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,4.0,1.0,1.0,2.0,0.0,53185,1708.2976,,2242.5482,1751.1135,105,3.3726,52,1.6702,38,249.0,7.9979,54559,34127,1096.1563,,47425.0,0.026536200000000003,,,176,112,16,,15548.0,17489.0,319.0,16273.0,16587.0,294.0,-725.0,902.0,25.0,22605.0,26650.0,488.0,25450.0,27954.0,478.0,-2845.0,-1304.0,10.0,2020-07-01,12:48:00,0.4,1.0
40630,6256-8190,complete,https://lpl.qq.com/es/stats.shtml?bmid=6256,LPL,2020,Summer,0,2020-07-03 09:17:00,1,10.13,100,Blue,team,,Top Esports,,Jarvan IV,Zoe,Aphelios,Galio,Volibear,1427,1,25,5,48,25,5,2.0,0.0,0.0,0.0,1.0,,,,1.0512,1.2614,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,58472,2458.5284,,1939.8038,1586.4891,53,2.2285,31,1.3034,23,165.0,6.9376,53510,37577,1579.972,,45500.0,0.294069,,,191,99,41,,17180.0,18576.0,352.0,15190.0,17922.0,308.0,1990.0,654.0,44.0,30955.0,30820.0,531.0,23807.0,26608.0,435.0,7148.0,4212.0,96.0,2020-07-03,09:17:00,0.6666666666666666,1.0
40679,6256-8192,complete,https://lpl.qq.com/es/stats.shtml?bmid=6256,LPL,2020,Summer,0,2020-07-03 10:01:00,2,10.13,200,Red,team,,Top Esports,,Varus,Jarvan IV,Aphelios,Nautilus,Graves,1607,1,18,2,41,18,2,2.0,0.0,0.0,0.0,1.0,,,,0.6721,0.7467,1.0,4.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0,1.0,0.0,52532,1961.369,,2349.4462,2173.7399,74,2.7629,54,2.0162,35,206.0,7.6914,54430,36661,1368.799,,50110.0,0.27423800000000004,,,205,89,47,,17261.0,18454.0,332.0,13754.0,16424.0,270.0,3507.0,2030.0,62.0,28243.0,29693.0,547.0,22021.0,26518.0,464.0,6222.0,3175.0,83.0,2020-07-03,10:01:00,1.0,1.0
41002,ESPORTSTMNT06/1300316,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1300316?gameHash=88f5c8fb9fd390e0,LEC,2020,Summer,0,2020-07-03 19:22:27,1,10.13,100,Blue,team,,G2 Esports,,Kalista,Thresh,Varus,Nautilus,Gangplank,1568,1,22,8,47,22,8,4.0,1.0,0.0,0.0,1.0,,,,0.8418,1.148,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,1.0,1.0,3.0,0.0,72053,2757.1301,,2628.3673,2223.5587,77,2.9464,21,0.8036,33,156.0,5.9694,52616,35244,1348.6224,,48833.0,0.176207,,629.0,148,93,10,29.7321,14625.0,17148.0,305.0,14766.0,16132.0,291.0,-141.0,1016.0,14.0,25828.0,27820.0,482.0,23921.0,28150.0,489.0,1907.0,-330.0,-7.0,2020-07-03,19:22:27,0.3333333333333333,1.0
41110,ESPORTSTMNT02/1396074,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1396074?gameHash=edc8282cfdb4aadb,LCK,2020,Summer,0,2020-07-04 06:16:52,1,10.12,100,Blue,team,,DAMWON Gaming,,Yuumi,Sett,Twisted Fate,Thresh,Mordekaiser,1491,1,19,8,41,19,8,1.0,0.0,0.0,0.0,0.0,,,,0.7646,1.0865,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,3.0,1.0,1.0,2.0,0.0,59373,2389.2555,,2643.662,2067.5654,90,3.6217,31,1.2475,32,176.0,7.0825,51817,35231,1417.7465,,46433.0,0.177831,,676.0,184,95,38,34.6076,17129.0,18977.0,335.0,15367.0,17774.0,290.0,1762.0,1203.0,45.0,26585.0,29469.0,527.0,24682.0,29624.0,498.0,1903.0,-155.0,29.0,2020-07-04,06:16:52,0.6666666666666666,1.0
41219,ESPORTSTMNT02/1396100,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1396100?gameHash=bb6716e64123b293,LCK,2020,Summer,0,2020-07-04 08:35:34,2,10.12,200,Red,team,,DAMWON Gaming,,Yuumi,Varus,Trundle,Volibear,Wukong,1820,1,22,12,49,22,12,3.0,2.0,0.0,0.0,1.0,,,,0.7253,1.1209,0.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,1.0,1.0,2.0,0.0,72924,2404.0879,,2737.7473,2715.956,93,3.0659,73,2.4066,35,246.0,8.1099,64902,44960,1482.1978,,59158.0,0.19916199999999998,,872.0,252,147,45,37.0549,16054.0,17850.0,314.0,15722.0,17900.0,289.0,332.0,-50.0,25.0,25347.0,29086.0,513.0,23834.0,27997.0,452.0,1513.0,1089.0,61.0,2020-07-04,08:35:34,0.4,1.0
41722,ESPORTSTMNT06/1270341,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1270341?gameHash=86ed386d34a3a933,LEC,2020,Summer,0,2020-07-04 17:51:20,1,10.13,100,Blue,team,,G2 Esports,,Kalista,Varus,Orianna,Thresh,Jayce,2137,0,12,22,25,12,22,1.0,0.0,0.0,0.0,1.0,,,,0.3369,0.9546,1.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,10.0,1.0,0.0,0.0,2.0,67139,1885.0445,,3732.3538,4031.7361,98,2.7515,42,1.1792,39,227.0,6.3734,56532,33357,936.5559,,53536.0,-0.21153200000000003,,849.0,186,140,10,29.0594,14431.0,17581.0,295.0,14522.0,17335.0,314.0,-91.0,246.0,-19.0,23472.0,29580.0,480.0,24408.0,28101.0,486.0,-936.0,1479.0,-6.0,2020-07-04,17:51:20,0.6,0.0
42814,6591-8254,complete,https://lpl.qq.com/es/stats.shtml?bmid=6591,LPL,2020,Summer,0,2020-07-07 12:20:00,1,10.13,100,Blue,team,,Suning,,Sett,Kalista,Thresh,Ornn,Nautilus,1600,1,19,5,38,19,5,3.0,0.0,0.0,0.0,1.0,,,,0.7125,0.9,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,2.0,0.0,58778,2204.175,,2269.5,2120.5125,118,4.425,62,2.325,34,239.0,8.9625,54955,37257,1397.1375,,47808.0,0.218263,,,191,97,42,,16372.0,18350.0,312.0,14770.0,16614.0,290.0,1602.0,1736.0,22.0,24645.0,29027.0,508.0,23630.0,28072.0,471.0,1015.0,955.0,37.0,2020-07-07,12:20:00,0.5,1.0
42827,6591-8255,complete,https://lpl.qq.com/es/stats.shtml?bmid=6591,LPL,2020,Summer,0,2020-07-07 13:07:00,2,10.13,200,Red,team,,Suning,,Varus,Sett,Kalista,Thresh,Karma,2056,0,10,16,31,10,16,0.0,0.0,0.0,0.0,0.0,,,,0.2918,0.7588,1.0,4.0,1.0,4.0,0.0,2.0,0.0,1.0,1.0,,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,7.0,1.0,1.0,0.0,1.0,71950,2099.7082,,2788.1031,2682.4027,159,4.6401,69,2.0136,52,297.0,8.6673,59036,36687,1070.6323,,57325.0,0.0337029,,,240,139,31,,15867.0,18637.0,353.0,14802.0,16954.0,268.0,1065.0,1683.0,85.0,24604.0,29313.0,565.0,23017.0,28051.0,471.0,1587.0,1262.0,94.0,2020-07-07,13:07:00,0.8,1.0
42838,6591-8256,partial,https://lpl.qq.com/es/stats.shtml?bmid=6591,LPL,2020,Summer,0,2020-07-07 14:00:00,3,10.13,100,Blue,team,,Suning,,Sett,Ornn,Kalista,Karma,Volibear,2956,1,13,8,29,13,8,1.0,0.0,0.0,0.0,1.0,,,,0.2639,0.4263,0.0,5.0,3.0,,,,,,,5.0,,,1.0,2.0,0.0,0.0,2.0,1.0,0.0,10.0,9.0,1.0,0.0,4.0,2.0,80163,1627.1245,,2420.9066,2698.9851,186,3.7754,91,1.8471,74,429.0,8.7077,85353,53824,1092.5034,,77825.0,-0.08619210000000001,,,329,202,37,,17380.0,20642.0,376.0,16352.0,19821.0,350.0,1028.0,821.0,26.0,26902.0,31311.0,553.0,24977.0,29972.0,547.0,1925.0,1339.0,6.0,2020-07-07,14:00:00,0.625,0.6666666666666666
43366,ESPORTSTMNT03/1403610,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1403610?gameHash=1db1c75001f72a12,LCK,2020,Summer,0,2020-07-09 09:40:24,1,10.13,100,Blue,team,,DAMWON Gaming,,Kalista,Orianna,Volibear,Mordekaiser,Galio,1739,1,19,4,45,19,4,4.0,0.0,0.0,0.0,0.0,,,,0.6555,0.7936,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,1.0,1.0,3.0,0.0,62876,2169.3847,,2411.8689,2138.1254,86,2.9672,44,1.5181,30,207.0,7.142,62368,43252,1492.3059,,51508.0,0.167435,,858.0,254,146,31,38.3669,16217.0,18400.0,323.0,16508.0,18489.0,330.0,-291.0,-89.0,-7.0,28141.0,31564.0,534.0,24126.0,29006.0,528.0,4015.0,2558.0,6.0,2020-07-09,09:40:24,0.5,1.0
43475,ESPORTSTMNT03/1403647,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1403647?gameHash=e46d7a3120d32e29,LCK,2020,Summer,0,2020-07-09 11:37:08,2,10.13,200,Red,team,,DAMWON Gaming,,Kalista,Volibear,Orianna,Wukong,Galio,1366,1,16,4,32,16,4,2.0,0.0,0.0,0.0,1.0,,,,0.7028,0.8785,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,1.0,1.0,0.0,51806,2275.5198,,3043.6164,1913.7189,72,3.1625,29,1.2738,24,162.0,7.1157,47194,31883,1400.4246,,36825.0,0.12446800000000001,,630.0,201,121,23,36.5007,18316.0,19650.0,336.0,15451.0,17060.0,284.0,2865.0,2590.0,52.0,28985.0,32484.0,566.0,23241.0,27935.0,489.0,5744.0,4549.0,77.0,2020-07-09,11:37:08,1.0,0.0
44231,ESPORTSTMNT03/1404383,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404383?gameHash=be7d31710ba81513,LCK,2020,Summer,0,2020-07-11 06:03:48,1,10.13,200,Red,team,,DAMWON Gaming,,Ezreal,Nidalee,Volibear,Tahm Kench,Camille,2067,0,9,10,30,9,10,2.0,0.0,0.0,0.0,0.0,,,,0.2612,0.5515,0.0,2.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,9.0,6.0,1.0,1.0,1.0,1.0,43234,1254.9782,,2998.7518,3574.1945,145,4.209,56,1.6255,47,301.0,8.7373,62207,39746,1153.73,,59833.0,-0.00153643,,909.0,259,159,38,33.9042,15266.0,19518.0,345.0,16277.0,19013.0,340.0,-1011.0,505.0,5.0,25227.0,30939.0,523.0,24452.0,29320.0,526.0,775.0,1619.0,-3.0,2020-07-11,06:03:48,0.4,0.5
