gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
ESPORTSTMNT02/1385882,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385882?gameHash=456fe645fe60cef9,LCK,2020,Summer,0,7/1/2020 8:47,2,10.12,1,Blue,top,Nuguri,DAMWON Gaming,Sylas,Twisted Fate,Kalista,Sett,Bard,Ornn,2952,1,4,1,1,12,8,1,0,0,0,0,0,0,0,0.2439,0.4065,,,,,,,,,,,,,,,,,,,,,,,,1,0,19961,405.7114,0.21802,579.8577,460.5285,21,0.4268,6,0.122,3,44,0.8943,19895,13597,276.3618,0.248323,17825,,430,364,66,27,4,8.7398,3146,4793,78,3081,4538,82,65,255,-4,4676,7239,117,4744,7030,134,-68,209,-17
ESPORTSTMNT02/1385882,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385882?gameHash=456fe645fe60cef9,LCK,2020,Summer,0,7/1/2020 8:47,2,10.12,2,Blue,jng,Canyon,DAMWON Gaming,Lee Sin,Twisted Fate,Kalista,Sett,Bard,Ornn,2952,1,1,2,6,12,8,0,0,0,0,0,0,0,0,0.2439,0.4065,,,,,,,,,,,,,,,,,,,,,,,,0,0,9404,191.1382,0.102713,853.1098,901.5447,36,0.7317,26,0.5285,19,87,1.7683,15520,9222,187.439,0.168424,15200,,256,35,221,138,28,5.2033,2921,3037,61,3665,2755,53,-744,282,8,4742,4715,89,5191,4769,94,-449,-54,-5
ESPORTSTMNT02/1385882,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385882?gameHash=456fe645fe60cef9,LCK,2020,Summer,0,7/1/2020 8:47,2,10.12,3,Blue,mid,ShowMaker,DAMWON Gaming,Syndra,Twisted Fate,Kalista,Sett,Bard,Ornn,2952,1,1,0,4,12,8,0,0,0,0,0,0,0,0,0.2439,0.4065,,,,,,,,,,,,,,,,,,,,,,,,0,0,17660,358.9431,0.192887,254.5732,183.8821,32,0.6504,10,0.2033,14,96,1.9512,17833,11535,234.4512,0.210665,16950,,412,355,57,35,10,8.374,3244,4439,86,3349,4304,79,-105,135,7,5130,7298,144,5258,7368,137,-128,-70,7
ESPORTSTMNT02/1385882,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385882?gameHash=456fe645fe60cef9,LCK,2020,Summer,0,7/1/2020 8:47,2,10.12,4,Blue,bot,Ghost,DAMWON Gaming,Varus,Twisted Fate,Kalista,Sett,Bard,Ornn,2952,1,3,3,7,12,8,0,0,0,0,0,0,0,1,0.2439,0.4065,,,,,,,,,,,,,,,,,,,,,,,,0,0,41580,845.122,0.454148,331.6463,191.2195,19,0.3862,34,0.6911,2,78,1.5854,21893,15595,316.9715,0.284812,21550,,490,466,24,9,4,9.9593,3141,2684,68,3277,2835,76,-136,-151,-8,5646,4779,122,5178,5033,131,468,-254,-9
ESPORTSTMNT02/1385882,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385882?gameHash=456fe645fe60cef9,LCK,2020,Summer,0,7/1/2020 8:47,2,10.12,5,Blue,sup,BeryL,DAMWON Gaming,Thresh,Twisted Fate,Kalista,Sett,Bard,Ornn,2952,1,3,2,6,12,8,0,0,0,0,0,0,0,0,0.2439,0.4065,,,,,,,,,,,,,,,,,,,,,,,,0,0,2951,59.9797,0.0322316,321.2398,197.2154,94,1.9106,26,0.5285,30,160,3.252,11104,4806,97.6829,0.0877761,8450,,47,47,0,0,0,0.9553,2075,2050,11,2259,2582,12,-184,-532,-1,3162,3195,20,3495,3758,21,-333,-563,-1
ESPORTSTMNT02/1396074,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1396074?gameHash=edc8282cfdb4aadb,LCK,2020,Summer,0,7/4/2020 6:16,1,10.12,1,Blue,top,Nuguri,DAMWON Gaming,Wukong,Yuumi,Sett,Twisted Fate,Thresh,Mordekaiser,1491,1,3,3,7,19,8,0,0,0,0,0,0,0,1,0.7646,1.0865,,,,,,,,,,,,,,,,,,,,,,,,0,0,11994,482.6559,0.202011,642.8571,490.6237,12,0.4829,1,0.0402,4,23,0.9256,10016,6699,269.5775,0.190139,9133,,174,154,20,6,8,7.002,3217,4453,71,3350,4219,70,-133,234,1,5028,6474,101,5571,7052,125,-543,-578,-24
ESPORTSTMNT02/1396074,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1396074?gameHash=edc8282cfdb4aadb,LCK,2020,Summer,0,7/4/2020 6:16,1,10.12,2,Blue,jng,Canyon,DAMWON Gaming,Trundle,Yuumi,Sett,Twisted Fate,Thresh,Mordekaiser,1491,1,0,0,14,19,8,0,0,0,0,0,0,0,0,0.7646,1.0865,,,,,,,,,,,,,,,,,,,,,,,,0,0,5916,238.0684,0.0996412,972.1529,904.507,10,0.4024,6,0.2414,8,28,1.1268,9580,6263,252.0322,0.177764,8550,,150,20,130,64,26,6.0362,3436,3600,65,3278,3523,47,158,77,18,5371,5454,95,5100,5632,75,271,-178,20
ESPORTSTMNT02/1396074,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1396074?gameHash=edc8282cfdb4aadb,LCK,2020,Summer,0,7/4/2020 6:16,1,10.12,3,Blue,mid,ShowMaker,DAMWON Gaming,Zoe,Yuumi,Sett,Twisted Fate,Thresh,Mordekaiser,1491,1,4,1,8,19,8,0,0,0,0,0,0,0,0,0.7646,1.0865,,,,,,,,,,,,,,,,,,,,,,,,0,0,16876,679.1147,0.284237,374.8089,183.9437,12,0.4829,2,0.0805,5,22,0.8853,11588,8271,332.837,0.234759,11075,,238,222,16,12,4,9.5775,3799,5191,102,3098,4428,84,701,763,18,5952,7740,157,5016,7210,130,936,530,27
ESPORTSTMNT02/1396074,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1396074?gameHash=edc8282cfdb4aadb,LCK,2020,Summer,0,7/4/2020 6:16,1,10.12,4,Blue,bot,Ghost,DAMWON Gaming,Ezreal,Yuumi,Sett,Twisted Fate,Thresh,Mordekaiser,1491,1,7,1,7,19,8,1,0,0,0,0,0,0,0,0.7646,1.0865,,,,,,,,,,,,,,,,,,,,,,,,1,0,16466,662.6157,0.277331,313.8833,276.6197,10,0.4024,5,0.2012,2,16,0.6439,12878,9561,384.7485,0.271375,11350,,247,237,10,9,0,9.9396,3943,3272,82,3448,2993,78,495,279,4,6390,5987,147,5544,5928,148,846,59,-1
ESPORTSTMNT02/1396074,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1396074?gameHash=edc8282cfdb4aadb,LCK,2020,Summer,0,7/4/2020 6:16,1,10.12,5,Blue,sup,BeryL,DAMWON Gaming,Pantheon,Yuumi,Sett,Twisted Fate,Thresh,Mordekaiser,1491,1,5,3,5,19,8,0,0,0,0,0,0,0,0,0.7646,1.0865,,,,,,,,,,,,,,,,,,,,,,,,1,0,8121,326.8008,0.136779,339.9598,211.8712,46,1.8511,17,0.6841,13,87,3.501,7755,4438,178.5915,0.125963,6325,,51,43,8,4,0,2.0523,2734,2461,15,2193,2611,11,541,-150,4,3844,3814,27,3451,3802,20,393,12,7
ESPORTSTMNT02/1396100,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1396100?gameHash=bb6716e64123b293,LCK,2020,Summer,0,7/4/2020 8:35,2,10.12,6,Red,top,Nuguri,DAMWON Gaming,Camille,Yuumi,Varus,Trundle,Volibear,Wukong,1820,1,6,3,7,22,12,1,0,0,0,0,0,0,0,0.7253,1.1209,,,,,,,,,,,,,,,,,,,,,,,,1,0,21958,723.8901,0.301108,676.9121,925.7143,12,0.3956,5,0.1648,2,28,0.9231,15246,11258,371.1429,0.250391,14633,,294,247,47,36,9,9.6923,2937,4433,67,3169,4957,74,-232,-524,-7,5230,7418,122,4517,7220,113,713,198,9
ESPORTSTMNT02/1396100,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1396100?gameHash=bb6716e64123b293,LCK,2020,Summer,0,7/4/2020 8:35,2,10.12,7,Red,jng,Canyon,DAMWON Gaming,Sett,Yuumi,Varus,Trundle,Volibear,Wukong,1820,1,1,3,13,22,12,0,0,0,0,1,0,1,0,0.7253,1.1209,,,,,,,,,,,,,,,,,,,,,,,,0,0,10346,341.0769,0.141874,925.6154,918.9231,16,0.5275,32,1.0549,12,72,2.3736,10147,6159,203.044,0.13698,9150,,180,40,140,84,8,5.9341,2755,2719,45,2888,2563,44,-133,156,1,4410,4964,90,4151,4051,68,259,913,22
ESPORTSTMNT02/1396100,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1396100?gameHash=bb6716e64123b293,LCK,2020,Summer,0,7/4/2020 8:35,2,10.12,8,Red,mid,ShowMaker,DAMWON Gaming,Twisted Fate,Yuumi,Varus,Trundle,Volibear,Wukong,1820,1,4,1,11,22,12,0,0,0,0,1,0,1,0,0.7253,1.1209,,,,,,,,,,,,,,,,,,,,,,,,0,0,14731,485.6374,0.202005,460.7802,216.6923,6,0.1978,7,0.2308,2,28,0.9231,15653,11665,384.5604,0.259444,13800,,312,291,21,7,8,10.2857,4030,4873,92,3689,4314,74,341,559,18,6245,7790,145,5765,6857,117,480,933,28
ESPORTSTMNT02/1396100,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1396100?gameHash=bb6716e64123b293,LCK,2020,Summer,0,7/4/2020 8:35,2,10.12,9,Red,bot,Ghost,DAMWON Gaming,Aphelios,Yuumi,Varus,Trundle,Volibear,Wukong,1820,1,10,2,4,22,12,2,2,0,0,1,1,0,0,0.7253,1.1209,,,,,,,,,,,,,,,,,,,,,,,,0,0,22052,726.989,0.302397,346.5495,325.1209,12,0.3956,13,0.4286,2,28,0.9231,16007,12019,396.2308,0.267318,14650,,303,259,44,20,20,9.989,3884,3442,93,3636,3211,83,248,231,10,5884,5256,133,5803,5368,128,81,-112,5
ESPORTSTMNT02/1396100,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1396100?gameHash=bb6716e64123b293,LCK,2020,Summer,0,7/4/2020 8:35,2,10.12,10,Red,sup,BeryL,DAMWON Gaming,Thresh,Yuumi,Varus,Trundle,Volibear,Wukong,1820,1,1,3,14,22,12,0,0,0,0,1,0,1,0,0.7253,1.1209,,,,,,,,,,,,,,,,,,,,,,,,0,0,3837,126.4945,0.0526164,327.8901,329.5055,47,1.5495,16,0.5275,17,90,2.967,7849,3861,127.2857,0.0858674,6925,,35,35,0,0,0,1.1538,2448,2383,17,2340,2855,14,108,-472,3,3578,3658,23,3598,4501,26,-20,-843,-3
ESPORTSTMNT03/1403610,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1403610?gameHash=1db1c75001f72a12,LCK,2020,Summer,0,7/9/2020 9:40,1,10.13,1,Blue,top,Nuguri,DAMWON Gaming,Camille,Kalista,Orianna,Volibear,Mordekaiser,Galio,1739,1,3,1,5,19,4,1,0,0,0,0,0,0,0,0.6555,0.7936,,,,,,,,,,,,,,,,,,,,,,,,1,0,14325,494.2496,0.227829,570.3968,509.2237,11,0.3795,4,0.138,2,27,0.9316,14454,10631,366.797,0.245787,12233,,316,256,60,31,11,10.9028,3296,4311,73,3299,4476,81,-3,-165,-8,6140,7614,131,4702,6939,123,1438,675,8
ESPORTSTMNT03/1403610,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1403610?gameHash=1db1c75001f72a12,LCK,2020,Summer,0,7/9/2020 9:40,1,10.13,2,Blue,jng,Canyon,DAMWON Gaming,Lee Sin,Kalista,Orianna,Volibear,Mordekaiser,Galio,1739,1,9,0,7,19,4,2,0,0,0,0,0,0,0,0.6555,0.7936,,,,,,,,,,,,,,,,,,,,,,,,0,0,13567,468.0966,0.215774,782.9672,896.4117,14,0.483,6,0.207,7,32,1.1041,12123,8300,286.3715,0.191894,10650,,153,15,138,82,11,5.2789,3684,3349,61,3440,3545,69,244,-196,-8,6310,6053,92,4893,5363,108,1417,690,-16
ESPORTSTMNT03/1403610,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1403610?gameHash=1db1c75001f72a12,LCK,2020,Summer,0,7/9/2020 9:40,1,10.13,3,Blue,mid,ShowMaker,DAMWON Gaming,Twisted Fate,Kalista,Orianna,Volibear,Mordekaiser,Galio,1739,1,1,0,17,19,4,0,0,0,0,0,0,0,0,0.6555,0.7936,,,,,,,,,,,,,,,,,,,,,,,,1,0,15763,543.8643,0.2507,417.9298,199.1144,4,0.138,6,0.207,3,25,0.8626,15037,11214,386.912,0.259266,11925,,315,271,44,28,5,10.8683,3916,4856,91,3243,4363,82,673,493,9,7051,8529,154,5143,7294,139,1908,1235,15
ESPORTSTMNT03/1403610,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1403610?gameHash=1db1c75001f72a12,LCK,2020,Summer,0,7/9/2020 9:40,1,10.13,4,Blue,bot,Ghost,DAMWON Gaming,Varus,Kalista,Orianna,Volibear,Mordekaiser,Galio,1739,1,5,1,7,19,4,1,0,0,0,0,0,0,0,0.6555,0.7936,,,,,,,,,,,,,,,,,,,,,,,,1,0,15561,536.8948,0.247487,256.1472,135.8022,15,0.5175,9,0.3105,6,37,1.2766,13336,9513,328.2231,0.219939,10500,,285,273,12,5,4,9.8332,3240,3495,86,4160,3408,89,-920,87,-3,5130,5524,136,6073,5432,143,-943,92,-7
ESPORTSTMNT03/1403610,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1403610?gameHash=1db1c75001f72a12,LCK,2020,Summer,0,7/9/2020 9:40,1,10.13,5,Blue,sup,BeryL,DAMWON Gaming,Sett,Kalista,Orianna,Volibear,Mordekaiser,Galio,1739,1,1,2,9,19,4,0,0,0,0,0,0,0,1,0.6555,0.7936,,,,,,,,,,,,,,,,,,,,,,,,0,0,3660,126.2795,0.0582098,384.4278,397.5733,42,1.4491,19,0.6555,12,86,2.9672,7418,3595,124.0368,0.0831135,6200,,43,43,0,0,0,1.4836,2081,2389,12,2366,2697,9,-285,-308,3,3510,3844,21,3315,3978,15,195,-134,6
ESPORTSTMNT03/1403647,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1403647?gameHash=e46d7a3120d32e29,LCK,2020,Summer,0,7/9/2020 11:37,2,10.13,6,Red,top,Nuguri,DAMWON Gaming,Renekton,Kalista,Volibear,Orianna,Wukong,Galio,1366,1,4,1,6,16,4,0,0,0,0,0,0,0,0,0.7028,0.8785,,,,,,,,,,,,,,,,,,,,,,,,1,0,12809,562.6208,0.247249,826.6911,563.3236,6,0.2635,6,0.2635,2,27,1.1859,11323,8261,362.8551,0.259098,7775,,205,189,16,7,4,9.0044,4151,4529,71,2981,4042,67,1170,487,4,6950,7750,134,4861,6911,123,2089,839,11
ESPORTSTMNT03/1403647,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1403647?gameHash=e46d7a3120d32e29,LCK,2020,Summer,0,7/9/2020 11:37,2,10.13,7,Red,jng,Canyon,DAMWON Gaming,Nidalee,Kalista,Volibear,Orianna,Wukong,Galio,1366,1,4,1,9,16,4,0,0,0,0,1,1,0,0,0.7028,0.8785,,,,,,,,,,,,,,,,,,,,,,,,0,0,16831,739.2826,0.324885,1026.2811,470.5124,19,0.8346,12,0.5271,6,59,2.5915,10175,7113,312.4305,0.223091,8150,,188,19,169,98,19,8.2577,4517,4421,81,2576,2239,43,1941,2182,38,6795,7222,128,3818,3683,66,2977,3539,62
ESPORTSTMNT03/1403647,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1403647?gameHash=e46d7a3120d32e29,LCK,2020,Summer,0,7/9/2020 11:37,2,10.13,8,Red,mid,ShowMaker,DAMWON Gaming,Twisted Fate,Kalista,Volibear,Orianna,Wukong,Galio,1366,1,5,0,6,16,4,1,0,0,0,0,0,0,0,0.7028,0.8785,,,,,,,,,,,,,,,,,,,,,,,,0,0,7867,345.549,0.151855,370.1464,185.9736,6,0.2635,1,0.0439,4,17,0.7467,10780,7718,339.0044,0.242067,9150,,193,185,8,8,0,8.4773,4063,4565,83,3827,4380,75,236,185,8,6601,7740,139,5521,7391,129,1080,349,10
ESPORTSTMNT03/1403647,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1403647?gameHash=e46d7a3120d32e29,LCK,2020,Summer,0,7/9/2020 11:37,2,10.13,9,Red,bot,Ghost,DAMWON Gaming,Aphelios,Kalista,Volibear,Orianna,Wukong,Galio,1366,1,2,1,4,16,4,1,0,0,0,0,0,0,0,0.7028,0.8785,,,,,,,,,,,,,,,,,,,,,,,,0,0,10024,440.2928,0.193491,370.5417,233.4553,12,0.5271,4,0.1757,4,19,0.8346,9226,6164,270.7467,0.193326,7100,,220,212,8,8,0,9.6633,3470,3470,90,3728,3272,87,-258,198,3,5386,6022,145,5754,5648,151,-368,374,-6
ESPORTSTMNT03/1403647,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1403647?gameHash=e46d7a3120d32e29,LCK,2020,Summer,0,7/9/2020 11:37,2,10.13,10,Red,sup,BeryL,DAMWON Gaming,Leona,Kalista,Volibear,Orianna,Wukong,Galio,1366,1,1,1,7,16,4,0,0,0,0,0,0,0,0,0.7028,0.8785,,,,,,,,,,,,,,,,,,,,,,,,0,0,4275,187.7745,0.0825194,449.9561,460.4539,29,1.2738,6,0.2635,8,40,1.757,5690,2628,115.4319,0.0824194,4650,,25,25,0,0,0,1.0981,2115,2665,11,2339,3127,12,-224,-462,-1,3253,3750,20,3287,4302,20,-34,-552,0
ESPORTSTMNT03/1404383,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404383?gameHash=be7d31710ba81513,LCK,2020,Summer,0,7/11/2020 6:03,1,10.13,6,Red,top,Nuguri,DAMWON Gaming,Sett,Ezreal,Nidalee,Volibear,Tahm Kench,Camille,2067,0,4,1,2,9,10,1,0,0,0,0,0,0,0,0.2612,0.5515,,,,,,,,,,,,,,,,,,,,,,,,1,0,9160,265.8926,0.21187,789.2308,1113.9913,11,0.3193,8,0.2322,5,34,0.9869,15021,10529,305.6313,0.264903,14258,,302,271,31,27,0,8.7663,3261,4775,87,3265,4975,88,-4,-200,-1,5840,7662,138,5173,7259,134,667,403,4
ESPORTSTMNT03/1404383,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404383?gameHash=be7d31710ba81513,LCK,2020,Summer,0,7/11/2020 6:03,1,10.13,7,Red,jng,Canyon,DAMWON Gaming,Lee Sin,Ezreal,Nidalee,Volibear,Tahm Kench,Camille,2067,0,1,3,7,9,10,0,0,0,0,0,0,0,0,0.2612,0.5515,,,,,,,,,,,,,,,,,,,,,,,,0,0,4496,130.508,0.103992,819.8549,1027.0247,22,0.6386,11,0.3193,14,53,1.5385,10946,6454,187.344,0.162376,10725,,188,18,170,105,21,5.4572,3203,3744,66,3214,3217,63,-11,527,3,5196,5821,95,4575,5339,93,621,482,2
ESPORTSTMNT03/1404383,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404383?gameHash=be7d31710ba81513,LCK,2020,Summer,0,7/11/2020 6:03,1,10.13,8,Red,mid,ShowMaker,DAMWON Gaming,Sylas,Ezreal,Nidalee,Volibear,Tahm Kench,Camille,2067,0,1,2,6,9,10,0,0,0,0,0,0,0,0,0.2612,0.5515,,,,,,,,,,,,,,,,,,,,,,,,0,0,10928,317.2134,0.252764,585.9507,613.6139,10,0.2903,3,0.0871,5,27,0.7837,13710,9218,267.5762,0.231918,13025,,305,285,20,12,8,8.8534,3581,4969,93,4237,4908,98,-656,61,-5,5966,7823,146,6349,7775,157,-383,48,-11
ESPORTSTMNT03/1404383,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404383?gameHash=be7d31710ba81513,LCK,2020,Summer,0,7/11/2020 6:03,1,10.13,9,Red,bot,Ghost,DAMWON Gaming,Kalista,Ezreal,Nidalee,Volibear,Tahm Kench,Camille,2067,0,3,2,6,9,10,1,0,0,0,0,0,0,1,0.2612,0.5515,,,,,,,,,,,,,,,,,,,,,,,,0,1,12278,356.4006,0.283989,355.8781,375.0073,17,0.4935,9,0.2612,5,43,1.2482,14074,9582,278.1422,0.241076,14125,,316,278,38,15,9,9.1727,3173,3089,84,3439,2994,77,-266,95,7,4771,5452,121,5042,4874,123,-271,578,-2
ESPORTSTMNT03/1404383,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404383?gameHash=be7d31710ba81513,LCK,2020,Summer,0,7/11/2020 6:03,1,10.13,10,Red,sup,BeryL,DAMWON Gaming,Bard,Ezreal,Nidalee,Volibear,Tahm Kench,Camille,2067,0,0,2,9,9,10,0,0,0,0,0,0,0,0,0.2612,0.5515,,,,,,,,,,,,,,,,,,,,,,,,0,0,6372,184.9637,0.147384,447.8374,444.5573,85,2.4673,25,0.7257,18,144,4.18,8456,3964,115.0653,0.0997273,7700,,57,57,0,0,0,1.6546,2048,2941,15,2122,2919,14,-74,22,1,3454,4181,23,3313,4073,19,141,108,4
ESPORTSTMNT03/1404443,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404443?gameHash=c630d275744fc1d1,LCK,2020,Summer,0,7/11/2020 8:51,2,10.13,1,Blue,top,Nuguri,DAMWON Gaming,Volibear,Sett,Ezreal,Senna,LeBlanc,Orianna,1893,1,4,1,9,24,13,1,0,0,0,0,0,0,0,0.7607,1.1727,,,,,,,,,,,,,,,,,,,,,,,,1,0,17418,552.0761,0.163928,920.9826,953.122,18,0.5705,3,0.0951,8,35,1.1094,13801,9664,306.3074,0.221596,11833,,236,206,30,5,10,7.4802,3302,4736,79,3258,4861,90,44,-125,-11,4917,8013,118,5312,7885,152,-395,128,-34
ESPORTSTMNT03/1404443,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404443?gameHash=c630d275744fc1d1,LCK,2020,Summer,0,7/11/2020 8:51,2,10.13,2,Blue,jng,Canyon,DAMWON Gaming,Lee Sin,Sett,Ezreal,Senna,LeBlanc,Orianna,1893,1,3,4,12,24,13,1,0,0,0,0,0,0,0,0.7607,1.1727,,,,,,,,,,,,,,,,,,,,,,,,0,0,13880,439.9366,0.13063,1026.9414,1204.9762,17,0.5388,12,0.3803,9,46,1.458,11493,7356,233.1537,0.168672,10050,,176,19,157,88,7,5.5784,3224,3280,55,3384,3072,52,-160,208,3,5120,5557,86,4771,5157,86,349,400,0
ESPORTSTMNT03/1404443,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404443?gameHash=c630d275744fc1d1,LCK,2020,Summer,0,7/11/2020 8:51,2,10.13,3,Blue,mid,ShowMaker,DAMWON Gaming,Zoe,Sett,Ezreal,Senna,LeBlanc,Orianna,1893,1,10,1,10,24,13,2,2,0,0,0,0,0,0,0.7607,1.1727,,,,,,,,,,,,,,,,,,,,,,,,0,0,37602,1191.8225,0.353888,331.6957,185.7052,15,0.4754,5,0.1585,5,41,1.2995,15386,11249,356.5452,0.257942,14125,,252,225,27,10,16,7.9873,3853,4236,82,3735,4464,77,118,-228,5,6192,7254,146,5502,7241,132,690,13,14
ESPORTSTMNT03/1404443,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404443?gameHash=c630d275744fc1d1,LCK,2020,Summer,0,7/11/2020 8:51,2,10.13,4,Blue,bot,Ghost,DAMWON Gaming,Ashe,Sett,Ezreal,Senna,LeBlanc,Orianna,1893,1,4,2,12,24,13,0,0,0,0,0,0,0,0,0.7607,1.1727,,,,,,,,,,,,,,,,,,,,,,,,0,0,22133,701.5214,0.208303,544.7227,240.412,14,0.4437,6,0.1902,4,40,1.2678,14399,10262,325.2615,0.235309,13100,,275,248,27,15,5,8.7163,3432,3463,88,3021,3032,71,411,431,17,6059,6683,138,4395,4583,103,1664,2100,35
ESPORTSTMNT03/1404443,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404443?gameHash=c630d275744fc1d1,LCK,2020,Summer,0,7/11/2020 8:51,2,10.13,5,Blue,sup,BeryL,DAMWON Gaming,Pantheon,Sett,Ezreal,Senna,LeBlanc,Orianna,1893,1,3,5,13,24,13,0,0,0,0,0,0,0,1,0.7607,1.1727,,,,,,,,,,,,,,,,,,,,,,,,0,0,15221,482.4406,0.143251,656.038,264.0571,68,2.1553,25,0.7924,14,141,4.4691,9217,5080,161.0143,0.116481,9100,,56,48,8,1,3,1.775,2590,2527,14,2239,2183,13,351,344,1,3906,3810,22,3399,3446,19,507,364,3
ESPORTSTMNT03/1404460,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404460?gameHash=bc2b11ba5b985792,LCK,2020,Summer,0,7/11/2020 9:45,3,10.13,6,Red,top,Nuguri,DAMWON Gaming,Camille,Ezreal,Nidalee,Karma,Rek'Sai,Thresh,1861,0,8,3,4,13,22,2,0,0,0,1,0,1,0,0.4191,1.1284,,,,,,,,,,,,,,,,,,,,,,,,0,0,20614,664.6104,0.357194,847.6733,1362.2031,10,0.3224,4,0.129,1,26,0.8383,15651,11579,373.3154,0.342089,15508,,280,241,39,13,13,9.0274,3565,4819,77,3306,4669,73,259,150,4,6902,8021,112,5838,7322,105,1064,699,7
ESPORTSTMNT03/1404460,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404460?gameHash=bc2b11ba5b985792,LCK,2020,Summer,0,7/11/2020 9:45,3,10.13,7,Red,jng,Canyon,DAMWON Gaming,Lee Sin,Ezreal,Nidalee,Karma,Rek'Sai,Thresh,1861,0,2,3,5,13,22,0,0,0,0,0,0,0,0,0.4191,1.1284,,,,,,,,,,,,,,,,,,,,,,,,0,0,6503,209.6615,0.112682,695.8839,732.5416,20,0.6448,9,0.2902,11,42,1.3541,9831,5759,185.6744,0.170143,9850,,153,31,122,93,8,4.9328,2755,3018,53,2949,3009,56,-194,9,-3,4946,5118,81,5089,5190,80,-143,-72,1
