gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
6603-8358,complete,https://lpl.qq.com/es/stats.shtml?bmid=6603,LPL,2020,Summer,0,7/13/2020 12:53,2,10.13,8,Red,mid,Angel,Suning,Syndra,Varus,Volibear,Nidalee,Thresh,Kayle,2455,0,5,3,6,14,18,0,0,0,0,0,0,0,0,0.3422,0.7821,,,,,,,,,,,,,,,,,,,,,,,,,,34605,845.7434,0.349503,354.4277,239.6334,9,0.22,6,0.1466,4,31,0.7576,16769,11485,280.6925,0.288399,15550,,345,313,32,25,3,8.4318,3516,5005,100,3549,5169,102,-33,-164,-2,5636,7663,154,5304,7300,133,332,363,21
6603-8358,complete,https://lpl.qq.com/es/stats.shtml?bmid=6603,LPL,2020,Summer,0,7/13/2020 12:53,2,10.13,9,Red,bot,huanfeng,Suning,Ezreal,Varus,Volibear,Nidalee,Thresh,Kayle,2455,0,2,4,4,14,18,0,0,0,0,0,0,0,0,0.3422,0.7821,,,,,,,,,,,,,,,,,,,,,,,,,,28951,707.5601,0.292399,538.1914,657.6049,14,0.3422,8,0.1955,1,48,1.1731,14995,9711,237.336,0.243853,14525,,334,270,64,57,0,8.1629,3138,2996,79,3477,3422,99,-339,-426,-20,4811,5195,111,6211,5574,143,-1400,-379,-32
6603-8358,complete,https://lpl.qq.com/es/stats.shtml?bmid=6603,LPL,2020,Summer,0,7/13/2020 12:53,2,10.13,10,Red,sup,SwordArt,Suning,Leona,Varus,Volibear,Nidalee,Thresh,Kayle,2455,0,1,3,8,14,18,0,0,0,0,0,0,0,1,0.3422,0.7821,,,,,,,,,,,,,,,,,,,,,,,,,,6381,155.9511,0.0644467,506.3707,834.3544,74,1.8086,18,0.4399,22,115,2.8106,8891,3607,88.1548,0.0905785,12840,,40,40,0,0,0,0.9776,2110,2696,13,2134,2706,13,-24,-10,0,3147,3537,21,3431,3557,20,-284,-20,1
6603-8359,complete,https://lpl.qq.com/es/stats.shtml?bmid=6603,LPL,2020,Summer,0,7/13/2020 13:55,3,10.13,1,Blue,top,Bin,Suning,Renekton,Ornn,Volibear,Aphelios,Olaf,Nidalee,2274,1,6,3,7,22,13,1,0,0,0,0,0,0,0,0.5805,0.9235,,,,,,,,,,,,,,,,,,,,,,,,,,16369,431.8997,0.175017,943.2454,545.2243,16,0.4222,8,0.2111,12,36,0.9499,14827,9912,261.5303,0.234457,13925,,242,220,22,9,4,6.3852,3413,4504,76,3351,4066,69,62,438,7,5415,7554,125,5194,6662,114,221,892,11
6603-8359,complete,https://lpl.qq.com/es/stats.shtml?bmid=6603,LPL,2020,Summer,0,7/13/2020 13:55,3,10.13,2,Blue,jng,SofM,Suning,Trundle,Ornn,Volibear,Aphelios,Olaf,Nidalee,2274,1,0,1,18,22,13,0,0,0,0,0,0,0,0,0.5805,0.9235,,,,,,,,,,,,,,,,,,,,,,,,,,5955,157.124,0.0636708,1493.6412,809.8945,17,0.4485,37,0.9763,15,84,2.2164,11676,6761,178.3905,0.159927,10625,,186,47,139,84,8,4.9077,2736,2657,50,3564,3034,50,-828,-377,0,4442,4945,88,5608,5739,98,-1166,-794,-10
6603-8359,complete,https://lpl.qq.com/es/stats.shtml?bmid=6603,LPL,2020,Summer,0,7/13/2020 13:55,3,10.13,3,Blue,mid,Angel,Suning,Zoe,Ornn,Volibear,Aphelios,Olaf,Nidalee,2274,1,7,3,11,22,13,1,0,0,0,0,0,0,0,0.5805,0.9235,,,,,,,,,,,,,,,,,,,,,,,,,,35632,940.1583,0.380977,472.5858,206.3588,15,0.3958,4,0.1055,3,34,0.8971,15272,10357,273.2718,0.244983,13875,,265,249,16,16,0,6.9921,3354,4889,86,3412,4630,85,-58,259,1,5287,7901,148,5688,7561,149,-401,340,-1
6603-8359,complete,https://lpl.qq.com/es/stats.shtml?bmid=6603,LPL,2020,Summer,0,7/13/2020 13:55,3,10.13,4,Blue,bot,huanfeng,Suning,Jhin,Ornn,Volibear,Aphelios,Olaf,Nidalee,2274,1,7,2,10,22,13,0,0,0,0,0,0,0,0,0.5805,0.9235,,,,,,,,,,,,,,,,,,,,,,,,,,29266,772.19,0.312912,517.0185,197.1504,17,0.4485,11,0.2902,6,50,1.3193,15817,10902,287.6517,0.257874,13250,,306,254,52,41,7,8.0739,2995,3249,71,3638,3820,92,-643,-571,-21,4744,5243,120,6293,6190,153,-1549,-947,-33
6603-8359,complete,https://lpl.qq.com/es/stats.shtml?bmid=6603,LPL,2020,Summer,0,7/13/2020 13:55,3,10.13,5,Blue,sup,SwordArt,Suning,Tahm Kench,Ornn,Volibear,Aphelios,Olaf,Nidalee,2274,1,2,4,10,22,13,0,0,0,0,0,0,0,1,0.5805,0.9235,,,,,,,,,,,,,,,,,,,,,,,,,,6306,166.3852,0.0674237,677.0449,672.3483,58,1.5303,12,0.3166,20,88,2.3219,9259,4344,114.6174,0.102758,8275,,41,41,0,0,0,1.0818,2112,1946,15,2432,2502,13,-320,-556,2,3208,3845,26,3863,4026,22,-655,-181,4
6609-8393,complete,https://lpl.qq.com/es/stats.shtml?bmid=6609,LPL,2020,Summer,0,7/16/2020 11:25,1,10.14,1,Blue,top,Bin,Suning,Wukong,Nidalee,Volibear,Ornn,LeBlanc,Syndra,1689,1,4,1,3,13,5,0,0,0,0,0,0,0,0,0.4618,0.6394,,,,,,,,,,,,,,,,,,,,,,,,,,10828,384.6536,0.2158,629.1652,569.9112,7,0.2487,4,0.1421,1,18,0.6394,13569,9848,349.8401,0.267785,13383,,301,282,19,3,13,10.6927,3742,5005,96,2724,4431,65,1018,574,31,5472,7642,151,4486,7440,118,986,202,33
6609-8393,complete,https://lpl.qq.com/es/stats.shtml?bmid=6609,LPL,2020,Summer,0,7/16/2020 11:25,1,10.14,2,Blue,jng,SofM,Suning,Trundle,Nidalee,Volibear,Ornn,LeBlanc,Syndra,1689,1,0,0,10,13,5,0,0,0,0,1,0,1,0,0.4618,0.6394,,,,,,,,,,,,,,,,,,,,,,,,,,4315,153.286,0.0859973,874.6359,683.3748,19,0.675,23,0.8171,16,63,2.238,9236,5515,195.9147,0.149961,8200,,143,39,104,55,12,5.0799,3211,3273,60,2993,2996,65,218,277,-5,5124,5839,101,5194,5018,92,-70,821,9
6609-8393,complete,https://lpl.qq.com/es/stats.shtml?bmid=6609,LPL,2020,Summer,0,7/16/2020 11:25,1,10.14,3,Blue,mid,Angel,Suning,Zoe,Nidalee,Volibear,Ornn,LeBlanc,Syndra,1689,1,0,2,5,13,5,0,0,0,0,0,0,0,0,0.4618,0.6394,,,,,,,,,,,,,,,,,,,,,,,,,,13256,470.9059,0.26419,325.7904,146.3943,12,0.4263,3,0.1066,3,24,0.8526,10575,6854,243.4813,0.186371,8935,,252,234,18,12,1,8.952,3449,5003,101,3261,4938,86,188,65,15,5216,7640,152,5533,8183,141,-317,-543,11
6609-8393,complete,https://lpl.qq.com/es/stats.shtml?bmid=6609,LPL,2020,Summer,0,7/16/2020 11:25,1,10.14,4,Blue,bot,huanfeng,Suning,Aphelios,Nidalee,Volibear,Ornn,LeBlanc,Syndra,1689,1,7,1,4,13,5,2,0,0,0,1,1,0,0,0.4618,0.6394,,,,,,,,,,,,,,,,,,,,,,,,,,18467,656.0213,0.368044,277.2647,453.3925,10,0.3552,9,0.3197,3,34,1.2078,13929,10208,362.6288,0.277574,11700,,308,238,70,27,19,10.9414,4033,3677,88,3394,3396,94,639,281,-6,6157,6502,141,5081,6021,142,1076,481,-1
6609-8393,complete,https://lpl.qq.com/es/stats.shtml?bmid=6609,LPL,2020,Summer,0,7/16/2020 11:25,1,10.14,5,Blue,sup,SwordArt,Suning,Bard,Nidalee,Volibear,Ornn,LeBlanc,Syndra,1689,1,2,1,9,13,5,0,0,0,0,1,0,1,0,0.4618,0.6394,,,,,,,,,,,,,,,,,,,,,,,,,,3310,117.5844,0.0659678,298.8277,246.714,56,1.9893,13,0.4618,11,73,2.5933,8072,4351,154.5648,0.118309,7175,,34,32,2,0,2,1.2078,2243,2786,12,2140,2734,14,103,52,-2,3164,3675,19,3070,3650,18,94,25,1
6609-8397,complete,https://lpl.qq.com/es/stats.shtml?bmid=6609,LPL,2020,Summer,0,7/16/2020 12:12,2,10.14,1,Blue,top,Bin,Suning,Jayce,Nidalee,Volibear,Ornn,Wukong,Karma,1991,0,3,4,4,9,19,0,0,0,0,0,0,0,0,0.2712,0.8438,,,,,,,,,,,,,,,,,,,,,,,,,,20119,606.2983,0.308125,486.6298,316.5746,13,0.3918,4,0.1205,5,30,0.9041,13326,8989,270.889,0.259208,13255,,285,257,28,16,0,8.5886,3755,4868,81,3592,5239,80,163,-371,1,5735,7673,138,5484,8185,135,251,-512,3
6609-8397,complete,https://lpl.qq.com/es/stats.shtml?bmid=6609,LPL,2020,Summer,0,7/16/2020 12:12,2,10.14,2,Blue,jng,SofM,Suning,Lee Sin,Nidalee,Volibear,Ornn,Wukong,Karma,1991,0,2,3,4,9,19,0,0,0,0,0,0,0,0,0.2712,0.8438,,,,,,,,,,,,,,,,,,,,,,,,,,5544,167.0718,0.084907,840.3918,1175.6806,21,0.6328,14,0.4219,12,52,1.5671,10810,6473,195.0678,0.186654,10775,,186,52,134,96,0,5.6052,3192,3779,67,3289,3480,64,-97,299,3,4920,6085,103,4738,5144,99,182,941,4
6609-8397,complete,https://lpl.qq.com/es/stats.shtml?bmid=6609,LPL,2020,Summer,0,7/16/2020 12:12,2,10.14,3,Blue,mid,Angel,Suning,Syndra,Nidalee,Volibear,Ornn,Wukong,Karma,1991,0,3,5,4,9,19,0,0,0,0,0,0,0,0,0.2712,0.8438,,,,,,,,,,,,,,,,,,,,,,,,,,18538,558.6539,0.283911,437.5992,270.0151,10,0.3014,5,0.1507,3,22,0.663,11956,7619,229.6032,0.219701,11500,,240,220,20,17,0,7.2325,3313,3827,71,3941,4442,79,-628,-615,-8,5353,6481,131,6093,7722,139,-740,-1241,-8
6609-8397,complete,https://lpl.qq.com/es/stats.shtml?bmid=6609,LPL,2020,Summer,0,7/16/2020 12:12,2,10.14,4,Blue,bot,huanfeng,Suning,Aphelios,Nidalee,Volibear,Ornn,Wukong,Karma,1991,0,1,4,3,9,19,0,0,0,0,0,0,0,1,0.2712,0.8438,,,,,,,,,,,,,,,,,,,,,,,,,,14922,449.6836,0.228532,306.6901,398.2722,15,0.452,6,0.1808,6,40,1.2054,12970,8633,260.1607,0.248942,13230,,293,262,31,25,0,8.8297,2987,3122,70,3608,3591,86,-621,-469,-16,4557,4979,113,6403,6274,149,-1846,-1295,-36
6609-8397,complete,https://lpl.qq.com/es/stats.shtml?bmid=6609,LPL,2020,Summer,0,7/16/2020 12:12,2,10.14,5,Blue,sup,SwordArt,Suning,Bard,Nidalee,Volibear,Ornn,Wukong,Karma,1991,0,0,3,7,9,19,0,0,0,0,0,0,0,0,0.2712,0.8438,,,,,,,,,,,,,,,,,,,,,,,,,,6172,185.997,0.0945248,331.3109,257.3581,83,2.5013,17,0.5123,15,108,3.2546,7302,2965,89.3521,0.0854945,6725,,39,39,0,0,0,1.1753,2114,2597,13,2452,2432,12,-338,165,1,3307,4242,23,3543,3327,21,-236,915,2
6609-8398,complete,https://lpl.qq.com/es/stats.shtml?bmid=6609,LPL,2020,Summer,0,7/16/2020 13:10,3,10.14,1,Blue,top,Bin,Suning,Jayce,Nidalee,Volibear,Ornn,Nautilus,Wukong,2100,1,2,2,11,15,9,0,0,0,0,0,0,0,0,0.4286,0.6857,,,,,,,,,,,,,,,,,,,,,,,,,,19315,551.8571,0.321093,494.2571,352.7714,16,0.4571,7,0.2,7,38,1.0857,13815,9255,264.4286,0.229344,13675,,298,255,43,20,8,8.5143,2965,4018,73,3388,4231,63,-423,-213,10,4711,6324,108,4836,6128,95,-125,196,13
6609-8398,complete,https://lpl.qq.com/es/stats.shtml?bmid=6609,LPL,2020,Summer,0,7/16/2020 13:10,3,10.14,2,Blue,jng,SofM,Suning,Lee Sin,Nidalee,Volibear,Ornn,Nautilus,Wukong,2100,1,0,1,9,15,9,0,0,0,0,0,0,0,0,0.4286,0.6857,,,,,,,,,,,,,,,,,,,,,,,,,,3487,99.6286,0.0579679,688.2286,1017.7714,21,0.6,16,0.4571,12,69,1.9714,10536,5976,170.7429,0.148092,8775,,186,19,167,96,25,5.3143,3153,3237,59,3169,2973,50,-16,264,9,4645,5224,94,4398,4371,76,247,853,18
6609-8398,complete,https://lpl.qq.com/es/stats.shtml?bmid=6609,LPL,2020,Summer,0,7/16/2020 13:10,3,10.14,3,Blue,mid,Angel,Suning,Syndra,Nidalee,Volibear,Ornn,Nautilus,Wukong,2100,1,4,1,7,15,9,1,0,0,0,0,0,0,0,0.4286,0.6857,,,,,,,,,,,,,,,,,,,,,,,,,,14954,427.2571,0.248595,233.7714,129.4286,9,0.2571,9,0.2571,5,40,1.1429,13485,8925,255,0.221167,11700,,249,236,13,12,1,7.1143,2987,3964,67,3084,4212,66,-97,-248,1,5084,7432,134,4636,6393,107,448,1039,27
6609-8398,complete,https://lpl.qq.com/es/stats.shtml?bmid=6609,LPL,2020,Summer,0,7/16/2020 13:10,3,10.14,4,Blue,bot,huanfeng,Suning,Aphelios,Nidalee,Volibear,Ornn,Nautilus,Wukong,2100,1,8,2,4,15,9,2,1,0,0,0,0,0,0,0.4286,0.6857,,,,,,,,,,,,,,,,,,,,,,,,,,16730,478,0.27812,283,511.8571,12,0.3429,12,0.3429,2,50,1.4286,16698,12138,346.8,0.300783,15250,,342,298,44,33,0,9.7714,3441,2862,56,3791,3276,91,-350,-414,-35,5560,5124,115,5914,5589,148,-354,-465,-33
6609-8398,complete,https://lpl.qq.com/es/stats.shtml?bmid=6609,LPL,2020,Summer,0,7/16/2020 13:10,3,10.14,5,Blue,sup,SwordArt,Suning,Tahm Kench,Nidalee,Volibear,Ornn,Nautilus,Wukong,2100,1,1,3,12,15,9,0,0,0,0,0,0,0,1,0.4286,0.6857,,,,,,,,,,,,,,,,,,,,,,,,,,5668,161.9429,0.0942248,546.0286,651.2857,57,1.6286,9,0.2571,15,78,2.2286,8620,4060,116,0.100615,7975,,35,35,0,0,0,1,2221,2739,16,3241,2530,3,-1020,209,13,3741,4218,27,4490,3605,7,-749,613,20
6624-8510,complete,https://lpl.qq.com/es/stats.shtml?bmid=6624,LPL,2020,Summer,0,7/24/2020 9:23,1,10.14,6,Red,top,Bin,Suning,Ornn,Nidalee,Aphelios,Thresh,Nautilus,Lee Sin,1654,0,1,6,0,3,16,0,0,0,0,0,0,0,1,0.1088,0.6892,,,,,,,,,,,,,,,,,,,,,,,,,,9749,353.6518,0.182163,611.2455,590.9311,10,0.3628,1,0.0363,3,14,0.5079,7204,3554,128.9238,0.151481,6580,,147,141,6,2,0,5.3325,2924,4150,70,3301,4198,81,-377,-48,-11,4793,6979,119,6483,7061,133,-1690,-82,-14
6624-8510,complete,https://lpl.qq.com/es/stats.shtml?bmid=6624,LPL,2020,Summer,0,7/24/2020 9:23,1,10.14,7,Red,jng,SofM,Suning,Graves,Nidalee,Aphelios,Thresh,Nautilus,Lee Sin,1654,0,1,3,1,3,16,0,0,0,0,0,0,0,0,0.1088,0.6892,,,,,,,,,,,,,,,,,,,,,,,,,,9901,359.1657,0.185003,726.8561,520.1572,12,0.4353,13,0.4716,12,43,1.5599,8209,4559,165.3809,0.194314,8075,,173,26,147,120,7,6.2757,3341,3857,74,3270,3576,65,71,281,9,4980,6434,114,4708,5554,94,272,880,20
6624-8510,complete,https://lpl.qq.com/es/stats.shtml?bmid=6624,LPL,2020,Summer,0,7/24/2020 9:23,1,10.14,8,Red,mid,Angel,Suning,Ryze,Nidalee,Aphelios,Thresh,Nautilus,Lee Sin,1654,0,1,2,2,3,16,0,0,0,0,0,0,0,0,0.1088,0.6892,,,,,,,,,,,,,,,,,,,,,,,,,,14333,519.9395,0.267816,626.1548,425.9492,11,0.399,3,0.1088,4,25,0.9069,10549,6899,250.266,0.294045,10739,,271,249,22,14,0,9.8307,3567,4939,101,4225,5223,94,-658,-284,7,5349,7777,155,6180,7878,141,-831,-101,14
6624-8510,complete,https://lpl.qq.com/es/stats.shtml?bmid=6624,LPL,2020,Summer,0,7/24/2020 9:23,1,10.14,9,Red,bot,huanfeng,Suning,Ezreal,Nidalee,Aphelios,Thresh,Nautilus,Lee Sin,1654,0,0,1,1,3,16,0,0,0,0,0,0,0,0,0.1088,0.6892,,,,,,,,,,,,,,,,,,,,,,,,,,16243,589.2261,0.303505,374.8005,266.8077,12,0.4353,6,0.2177,3,23,0.8343,10316,6666,241.8138,0.284115,10475,,262,242,20,20,0,9.5042,3645,3444,88,3957,3494,97,-312,-50,-9,5558,5729,144,6171,5659,148,-613,70,-4
6624-8510,complete,https://lpl.qq.com/es/stats.shtml?bmid=6624,LPL,2020,Summer,0,7/24/2020 9:23,1,10.14,10,Red,sup,SwordArt,Suning,Bard,Nidalee,Aphelios,Thresh,Nautilus,Lee Sin,1654,0,0,4,2,3,16,0,0,0,0,0,0,0,0,0.1088,0.6892,,,,,,,,,,,,,,,,,,,,,,,,,,3292,119.4196,0.061512,332.2491,290.6046,50,1.8138,10,0.3628,13,88,3.1923,5434,1784,64.7158,0.0760442,5350,,38,38,0,0,0,1.3785,2159,2868,18,2282,2614,14,-123,254,4,3242,4105,29,3457,4205,21,-215,-100,8
6624-8511,complete,https://lpl.qq.com/es/stats.shtml?bmid=6624,LPL,2020,Summer,0,7/24/2020 10:08,2,10.14,1,Blue,top,Bin,Suning,Mordekaiser,Nidalee,Renekton,Twisted Fate,Ornn,Bard,1923,1,3,5,6,13,12,0,0,0,0,0,0,0,1,0.4056,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,12036,375.5382,0.189648,622.7145,918.8144,12,0.3744,3,0.0936,5,25,0.78,12864,8665,270.3588,0.243068,12125,,237,212,25,7,8,7.3947,2717,3564,59,3614,4370,79,-897,-806,-20,4905,6499,100,6407,7261,115,-1502,-762,-15
6624-8511,complete,https://lpl.qq.com/es/stats.shtml?bmid=6624,LPL,2020,Summer,0,7/24/2020 10:08,2,10.14,2,Blue,jng,SofM,Suning,Lee Sin,Nidalee,Renekton,Twisted Fate,Ornn,Bard,1923,1,1,2,10,13,12,0,0,0,0,0,0,0,0,0.4056,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,7472,233.1357,0.117734,937.1295,1271.4821,19,0.5928,14,0.4368,10,54,1.6849,11044,6845,213.5725,0.192017,9625,,199,36,163,111,9,6.209,2996,3167,62,3618,4012,76,-622,-845,-14,4696,5417,105,5623,7195,130,-927,-1778,-25
6624-8511,complete,https://lpl.qq.com/es/stats.shtml?bmid=6624,LPL,2020,Summer,0,7/24/2020 10:08,2,10.14,3,Blue,mid,Angel,Suning,Zoe,Nidalee,Renekton,Twisted Fate,Ornn,Bard,1923,1,3,1,5,13,12,0,0,0,0,0,0,0,0,0.4056,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,16297,508.4867,0.256787,393.9158,183.0265,8,0.2496,7,0.2184,3,23,0.7176,11604,7405,231.0452,0.207725,10175,,241,224,17,17,0,7.5195,3213,4708,90,3684,4589,80,-471,119,10,5017,7364,143,5837,7058,126,-820,306,17
6624-8511,complete,https://lpl.qq.com/es/stats.shtml?bmid=6624,LPL,2020,Summer,0,7/24/2020 10:08,2,10.14,4,Blue,bot,huanfeng,Suning,Jhin,Nidalee,Renekton,Twisted Fate,Ornn,Bard,1923,1,6,0,5,13,12,0,0,0,0,0,0,0,0,0.4056,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,24389,760.9672,0.384291,264.7738,156.4743,16,0.4992,12,0.3744,6,43,1.3417,14121,9922,309.5788,0.278327,12070,,295,271,24,24,0,9.2044,3383,2863,89,2863,2724,70,520,139,19,5211,4856,132,5038,4777,124,173,79,8
6624-8511,complete,https://lpl.qq.com/es/stats.shtml?bmid=6624,LPL,2020,Summer,0,7/24/2020 10:08,2,10.14,5,Blue,sup,SwordArt,Suning,Nautilus,Nidalee,Renekton,Twisted Fate,Ornn,Bard,1923,1,0,4,6,13,12,0,0,0,0,0,0,0,0,0.4056,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,3271,102.0593,0.0515402,300.4992,528.3307,59,1.8409,5,0.156,17,74,2.3089,7010,2811,87.7067,0.0788625,6225,,25,25,0,0,0,0.78,2133,2496,11,2063,2321,11,70,175,0,3148,3856,17,3391,3315,19,-243,541,-2
6624-8512,complete,https://lpl.qq.com/es/stats.shtml?bmid=6624,LPL,2020,Summer,0,7/24/2020 10:58,3,10.14,6,Red,top,Bin,Suning,Camille,Nidalee,Aphelios,Renekton,Lee Sin,Trundle,1474,1,4,2,7,17,7,1,1,0,0,0,0,0,0,0.692,0.9769,,,,,,,,,,,,,,,,,,,,,,,,,,12018,489.1995,0.230376,608.9145,567.8426,11,0.4478,3,0.1221,4,22,0.8955,9888,6605,268.8602,0.191689,9158,,187,169,18,16,1,7.6119,4092,4834,80,3050,4098,75,1042,736,5,6469,8432,134,4477,6237,111,1992,2195,23
6624-8512,complete,https://lpl.qq.com/es/stats.shtml?bmid=6624,LPL,2020,Summer,0,7/24/2020 10:58,3,10.14,7,Red,jng,SofM,Suning,Graves,Nidalee,Aphelios,Renekton,Lee Sin,Trundle,1474,1,3,3,6,17,7,0,0,0,0,1,0,1,0,0.692,0.9769,,,,,,,,,,,,,,,,,,,,,,,,,,5791,235.7259,0.111009,688.616,434.2062,9,0.3664,22,0.8955,7,54,2.1981,10196,6913,281.3976,0.200627,9060,,202,34,168,90,33,8.2225,3321,3704,75,3121,2844,50,200,860,25,5206,6274,124,4681,4904,84,525,1370,40
6624-8512,complete,https://lpl.qq.com/es/stats.shtml?bmid=6624,LPL,2020,Summer,0,7/24/2020 10:58,3,10.14,8,Red,mid,Angel,Suning,Zoe,Nidalee,Aphelios,Renekton,Lee Sin,Trundle,1474,1,7,1,9,17,7,1,0,0,0,1,0,1,0,0.692,0.9769,,,,,,,,,,,,,,,,,,,,,,,,,,16438,669.118,0.315103,395.0068,187.8969,11,0.4478,2,0.0814,4,16,0.6513,11948,8665,352.7137,0.25147,9950,,218,204,14,9,0,8.8738,4465,4721,96,3434,4162,81,1031,559,15,6668,7584,154,5440,7217,135,1228,367,19
6624-8512,complete,https://lpl.qq.com/es/stats.shtml?bmid=6624,LPL,2020,Summer,0,7/24/2020 10:58,3,10.14,9,Red,bot,huanfeng,Suning,Ashe,Nidalee,Aphelios,Renekton,Lee Sin,Trundle,1474,1,1,0,11,17,7,0,0,0,0,1,0,1,0,0.692,0.9769,,,,,,,,,,,,,,,,,,,,,,,,,,12081,491.7639,0.231583,277.8155,155.7395,13,0.5292,10,0.4071,5,38,1.5468,11651,8368,340.6242,0.242851,10625,,247,239,8,0,0,10.0543,3366,3574,93,2929,2775,70,437,799,23,6500,6090,144,4775,5404,128,1725,686,16
6624-8512,complete,https://lpl.qq.com/es/stats.shtml?bmid=6624,LPL,2020,Summer,0,7/24/2020 10:58,3,10.14,10,Red,sup,SwordArt,Suning,Nautilus,Nidalee,Aphelios,Renekton,Lee Sin,Trundle,1474,1,2,1,12,17,7,0,0,0,0,1,1,0,0,0.692,0.9769,,,,,,,,,,,,,,,,,,,,,,,,,,5839,237.6798,0.111929,266.133,545.2917,28,1.1398,9,0.3664,10,57,2.3202,7189,3906,158.9959,0.113364,6600,,30,30,0,0,0,1.2212,2674,2877,13,2095,2587,14,579,290,-1,4225,3862,22,3356,3666,19,869,196,3
6630-8559,complete,https://lpl.qq.com/es/stats.shtml?bmid=6630,LPL,2020,Summer,0,7/27/2020 9:18,1,10.14,6,Red,top,Bin,Suning,Camille,Aphelios,Renekton,Bard,Karma,Ornn,1903,0,2,3,5,10,11,0,0,0,0,0,0,0,1,0.3153,0.6621,,,,,,,,,,,,,,,,,,,,,,,,,,13138,414.2302,0.234943,673.2107,656.3111,12,0.3783,2,0.0631,3,19,0.5991,11509,7351,231.7709,0.224993,10708,,275,259,16,5,8,8.6705,3066,4440,78,3065,4402,75,1,38,3,4763,6995,124,4912,7193,118,-149,-198,6
6630-8559,complete,https://lpl.qq.com/es/stats.shtml?bmid=6630,LPL,2020,Summer,0,7/27/2020 9:18,1,10.14,7,Red,jng,SofM,Suning,Lee Sin,Aphelios,Renekton,Bard,Karma,Ornn,1903,0,2,2,5,10,11,0,0,0,0,0,0,0,0,0.3153,0.6621,,,,,,,,,,,,,,,,,,,,,,,,,,9608,302.9322,0.171817,902.8692,1118.5286,16,0.5045,13,0.4099,9,50,1.5765,9991,5833,183.9096,0.178533,9650,,160,17,143,104,7,5.0447,3073,3602,66,3070,3330,65,3,272,1,5428,6186,95,4640,5547,100,788,639,-5
6630-8559,complete,https://lpl.qq.com/es/stats.shtml?bmid=6630,LPL,2020,Summer,0,7/27/2020 9:18,1,10.14,8,Red,mid,Angel,Suning,Twisted Fate,Aphelios,Renekton,Bard,Karma,Ornn,1903,0,4,3,3,10,11,1,0,0,0,0,0,0,0,0.3153,0.6621,,,,,,,,,,,,,,,,,,,,,,,,,,14739,464.7084,0.263573,476.0273,285.4966,8,0.2522,5,0.1576,2,29,0.9143,12287,8129,256.3006,0.248804,11400,,240,220,20,12,0,7.567,3674,4444,92,3503,5090,99,171,-646,-7,6850,7508,158,6529,8254,162,321,-746,-4
6630-8559,complete,https://lpl.qq.com/es/stats.shtml?bmid=6630,LPL,2020,Summer,0,7/27/2020 9:18,1,10.14,9,Red,bot,huanfeng,Suning,Ashe,Aphelios,Renekton,Bard,Karma,Ornn,1903,0,1,2,7,10,11,0,0,0,0,0,0,0,0,0.3153,0.6621,,,,,,,,,,,,,,,,,,,,,,,,,,14791,466.3479,0.264503,355.1445,138.2869,13,0.4099,10,0.3153,5,56,1.7656,12550,8392,264.5927,0.256854,12225,,300,273,27,26,0,9.4587,3382,3512,89,3226,3185,85,156,327,4,5600,6316,136,4877,5619,131,723,697,5
6630-8559,complete,https://lpl.qq.com/es/stats.shtml?bmid=6630,LPL,2020,Summer,0,7/27/2020 9:18,1,10.14,10,Red,sup,SwordArt,Suning,Nautilus,Aphelios,Renekton,Bard,Karma,Ornn,1903,0,1,1,3,10,11,0,0,0,0,0,0,0,0,0.3153,0.6621,,,,,,,,,,,,,,,,,,,,,,,,,,3644,114.8923,0.0651645,249.5849,534.1671,42,1.3242,12,0.3783,16,76,2.3962,7125,2967,93.547,0.0908164,6150,,39,39,0,0,0,1.2296,2138,2693,14,2173,2613,16,-35,80,-2,3470,3766,29,3464,4462,26,6,-696,3
